id, ap_id, mac, bytes_used, avg_signal_quality, ssid, vlan, radio_mode, ap_radio_index, ap_radio_description, connect_time, disconnect_time, ht_mode, security_mode, authen_subtype, cipher, authen_type, interface_index, ap_folder_id, is_guest_user, from_snmp_trap, aruba_retry_rate, aruba_low_speed_rate, aruba_non_unicast_rate, aruba_fragmentation_rate, aruba_retry_error_rate, aruba_receive_error_rate, forward_mode, aruba_device_type, tunneled_device_id, average_bandwidth, avg_goodput, avg_speed, search_mac, lan_ips, lan_hostnames, from_snmp_poll, from_amon, bytes_in, bytes_out, avg_signal
30136,195,BC:3B:AF:2A:66:A8,0,\N,eduroam,12,a,2,802.11ac,1496093336,1496093637,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,1,0,0,0,0,0,0,0,0,0,iPhone,\N,0,0,0,BC3BAF2A66A8,10.50.213.164,-,1,0,0,0,\N
30137,195,40:4D:7F:6D:3B:F0,5175900,21,eduroam,12,a,2,802.11ac,1496089129,1496093637,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,1,0,0,0,0,0,0,0,0,0,iPhone,\N,9859,0,0,404D7F6D3BF0,10.50.12.111,-,1,0,393600,4782300,-74.98657074
30138,191,B8:53:AC:9A:B4:F5,0,33,eduroam,12,g,1,802.11bgn,1496093035,1496093637,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,0,0,0,B853AC9AB4F5,10.50.73.82,-,1,0,0,0,-60.05844002
30139,205,A4:E4:B8:77:D0:AC,0,20,tru,7,g,1,802.11bgn,1496093336,1496093637,0,\N,PAP,\N,MAC (PAP),\N,4,0,0,18,0,0,0,18,0,0,Android,\N,0,0,0,A4E4B877D0AC,10.20.146.50,-,1,0,0,0,-75.00157658
30140,205,48:D7:05:54:97:4E,0,\N,tru,7,a,2,802.11ac,1496093336,1496093637,0,\N,PAP,\N,CP (PAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,0,0,0,48D70554974E,10.20.136.217,-,1,0,0,0,\N
30141,205,54:4E:90:3E:90:DC,0,10,eduroam,12,g,1,802.11bgn,1496093336,1496093637,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,98,0,0,0,98,22,0,iPhone,\N,0,0,0,544E903E90DC,10.50.111.120,-,1,0,0,0,-84.93333333
30142,196,24:DB:ED:15:D3:7C,638100,39,eduroam,12,g,1,802.11bgn,1496072903,1496093637,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,1,0,0,0,0,0,0,0,0,0,Android,\N,250,0,0,24DBED15D37C,10.50.91.216,-,1,0,441000,197100,-55.85960784
30143,198,58:40:4E:20:4B:1E,0,0,eduroam,12,a,2,802.11ac,1496093035,1496093637,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,0,0,0,58404E204B1E,10.50.222.239,-,1,0,0,0,-96
30144,196,C8:38:70:36:18:92,272700,51,tru,7,g,1,802.11bgn,1496087326,1496093637,0,\N,PAP,\N,MAC (PAP),\N,1,0,0,0,0,0,0,0,0,0,Android,\N,364,0,0,C83870361892,10.20.140.123,-,1,0,165000,107700,-43.654
30145,196,2C:0E:3D:C1:5C:63,211030800,41,eduroam,12,g,1,802.11bgn,1496091834,1496093637,0,\N,\N,\N,EAP,\N,1,0,0,0,0,0,0,0,0,0,Android,\N,1125498,0,0,2C0E3DC15C63,10.50.93.211,-,1,0,200462400,10568400,-52.97933333
30146,197,C0:CE:CD:2E:6D:33,0,0,eduroam,12,g,1,802.11bgn,1496093637,1496093937,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,\N,\N,\N,\N,\N,\N,0,iPhone,\N,0,0,0,C0CECD2E6D33,10.50.54.19,-,1,0,0,0,-96
30147,190,CC:C3:EA:61:B9:1C,0,0,eduroam,12,g,1,802.11bgn,1496093637,1496093937,0,\N,\N,\N,Not Authenticated,\N,4,0,0,\N,\N,\N,\N,\N,\N,0,Android,\N,0,0,0,CCC3EA61B91C,\N,-,1,0,0,0,-96
30148,190,E0:5F:45:7A:B6:3F,26536500,22,eduroam,12,a,2,802.11ac,1496092435,1496093937,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,235880,0,0,E05F457AB63F,10.50.62.49,-,1,0,25727400,809100,-70.39522034
30149,205,24:DB:ED:15:D3:7C,0,43,eduroam,12,g,1,802.11bgn,1496093637,1496093937,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,Android,\N,0,0,0,24DBED15D37C,10.50.91.216,-,1,0,0,0,-52
30150,205,24:F0:94:4B:31:77,2400,34,eduroam,12,a,2,802.11ac,1496093336,1496093937,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,64,0,0,24F0944B3177,10.50.253.99,-,1,0,2400,0,-47.75536723
30151,201,2C:F0:A2:04:9F:D0,574200,28,eduroam,12,a,2,802.11ac,1496088829,1496093937,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,957,0,0,2CF0A2049FD0,10.50.3.79,-,1,0,388800,185400,-67.16756048
30152,201,E0:5F:45:7A:B6:3F,0,\N,eduroam,12,a,2,802.11ac,1496093937,1496094237,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,0,0,0,E05F457AB63F,10.50.62.49,-,1,0,0,0,\N
30153,199,84:38:38:CD:4B:DF,0,\N,eduroam,12,a,2,802.11ac,1496093937,1496094237,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Android,\N,0,0,0,843838CD4BDF,\N,-,1,0,0,0,\N
30154,205,C8:38:70:36:18:92,0,7,tru,7,a,2,802.11ac,1496093637,1496094237,0,\N,PAP,\N,MAC (PAP),\N,4,0,0,0,0,0,0,0,0,0,Android,\N,0,0,0,C83870361892,10.20.140.123,-,1,0,0,0,-87.393
30155,205,AC:37:43:A3:B9:E0,0,6,eduroam,12,a,2,802.11ac,1496093336,1496094237,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,Linux,\N,0,0,0,AC3743A3B9E0,10.50.52.164,-,1,0,0,0,-83.71357815
30156,205,AC:37:43:A6:B1:A7,0,6,eduroam,12,a,2,802.11ac,1496093336,1496094237,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,Linux,\N,0,0,0,AC3743A6B1A7,10.50.241.84,-,1,0,0,0,-83.71357815
30157,196,A4:E4:B8:AD:D8:BC,0,39,eduroam,12,a,2,802.11ac,1496093937,1496094237,0,\N,\N,\N,Not Authenticated,\N,1,0,0,0,0,0,0,0,0,0,Android,\N,0,0,0,A4E4B8ADD8BC,\N,-,1,0,0,0,-57
30158,200,08:D4:2B:17:58:92,310514700,35,eduroam,12,a,2,802.11ac,1496091834,1496094538,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,Android,\N,1035049,0,0,08D42B175892,10.50.214.244\, ,-,1,0,304009500,6505200
30159,237,78:6C:1C:2B:57:1B,0,\N,tru,7,g,1,802.11bgn,1496094237,1496094538,0,\N,PAP,\N,MAC (PAP),\N,7,0,0,\N,\N,\N,\N,\N,\N,0,,\N,0,0,0,786C1C2B571B,10.20.126.131,-,1,0,0,0,\N
30160,193,E0:B5:2D:3A:0B:DE,11119200,21,eduroam,12,a,2,802.11ac,1496093336,1496094538,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,98837,0,0,E0B52D3A0BDE,10.50.133.55,-,1,0,10530000,589200,-74.94716475
30161,191,64:BC:0C:82:92:FE,731100,24,eduroam,12,a,2,802.11ac,1496090331,1496094538,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,Linux,\N,1500,0,0,64BC0C8292FE,10.50.102.72,-,1,0,478800,252300,-71.14174827
30162,191,B8:53:AC:9A:B4:F5,1598700,24,eduroam,12,a,2,802.11ac,1496093637,1496094538,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,42632,0,0,B853AC9AB4F5,10.50.73.82,-,1,0,1395900,202800,-71.2985
30163,190,E0:5F:45:7A:B6:3F,0,30,eduroam,12,g,1,802.11bgn,1496094237,1496094538,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,0,0,0,E05F457AB63F,10.50.62.49,-,1,0,0,0,-66
30164,205,70:4D:7B:C2:A1:07,5400,17,eduroam,12,a,2,802.11ac,1496093336,1496094538,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,Android,\N,48,0,0,704D7BC2A107,10.50.21.131,-,1,0,5100,300,-74.60578544
30165,205,58:40:4E:20:4B:1E,0,8,eduroam,12,g,1,802.11bgn,1496093637,1496094538,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,0,0,0,58404E204B1E,10.50.222.239,-,1,0,0,0,-87.45
30166,189,84:38:38:CD:4B:DF,0,\N,eduroam,12,g,1,802.11bgn,1496094237,1496094538,0,\N,\N,\N,Not Authenticated,\N,4,0,0,\N,\N,\N,\N,\N,\N,0,Android,\N,0,0,0,843838CD4BDF,\N,-,1,0,0,0,\N
30167,191,F0:99:BF:18:F0:3D,5095200,23,eduroam,12,g,1,802.11bgn,1496093336,1496094838,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,14,0,0,0,14,0,0,iPhone,\N,33968,0,0,F099BF18F03D,10.50.145.123,-,1,0,4778100,317100,-71.16533333
30168,194,E0:5F:45:7A:B6:3F,0,30,eduroam,12,a,2,802.11ac,1496094538,1496094838,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,0,0,0,E05F457AB63F,10.50.62.49,-,1,0,0,0,-66
30169,205,98:F1:70:17:10:E6,0,\N,tru,7,a,2,802.11ac,1496094538,1496094838,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Android,\N,0,0,0,98F1701710E6,10.20.110.211,-,1,0,0,0,\N
30170,205,48:D7:05:54:97:4E,0,7,tru,7,g,1,802.11bgn,1496093637,1496094838,0,\N,PAP,\N,CP (PAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,0,0,0,48D70554974E,10.20.136.217,-,1,0,0,0,-89
30171,205,2C:0E:3D:C1:5C:63,0,6,eduroam,12,a,2,802.11ac,1496093637,1496094838,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,Android,\N,0,0,0,2C0E3DC15C63,10.50.93.211,-,1,0,0,0,-81.7195
30172,205,88:07:4B:CD:53:1B,0,\N,eduroam,12,a,2,802.11ac,1496094538,1496094838,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,Android,\N,0,0,0,88074BCD531B,10.50.97.87,-,1,0,0,0,\N
30173,211,70:81:EB:85:42:45,0,36,eduroam,12,a,2,802.11ac,1496094538,1496094838,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,7,0,0,0,0,0,0,0,0,0,iPhone,\N,0,0,0,7081EB854245,10.50.104.36,-,1,0,0,0,-60
30174,197,F0:99:BF:18:F0:3D,0,27,eduroam,12,g,1,802.11bgn,1496094838,1496095139,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,0,0,0,F099BF18F03D,10.50.145.123,-,1,0,0,0,-68
30175,211,34:A3:95:47:CF:D9,460192500,63,eduroam,12,a,2,802.11ac,1496084923,1496095139,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,7,0,0,0,0,0,0,0,0,0,iPad,\N,371873,0,0,34A39547CFD9,10.50.156.218,-,1,0,448799700,11392800,-32.69813477
30176,190,DC:9B:9C:35:62:DC,1499400,26,eduroam,12,a,2,802.11ac,1496090031,1496095139,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,2499,0,0,DC9B9C3562DC,10.50.96.124,-,1,0,991800,507600,-67.46294882
30177,189,A4:B8:05:9F:D5:AA,64200,41,eduroam,12,a,2,802.11ac,1496091834,1496095139,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,171,0,0,A4B8059FD5AA,10.50.83.89,-,1,0,22200,42000,-51.52090909
30178,205,88:83:22:C0:CC:DC,13558200,24,tru,7,g,1,802.11bgn,1496094538,1496095139,0,\N,PAP,\N,CP (PAP),\N,4,0,0,0,0,0,0,0,0,0,Android,\N,361552,0,0,888322C0CCDC,10.20.132.250,-,1,0,12400800,1157400,-72
30179,195,AC:37:43:A6:B1:A7,0,38,eduroam,12,a,2,802.11ac,1496095139,1496095439,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,1,0,0,0,0,0,0,0,0,0,Linux,\N,0,0,0,AC3743A6B1A7,10.50.241.84,-,1,0,0,0,-58
30180,191,F0:99:BF:18:F0:3D,0,\N,eduroam,12,a,2,802.11ac,1496095139,1496095439,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,0,0,0,F099BF18F03D,10.50.145.123,-,1,0,0,0,\N
30181,237,34:A3:95:47:CF:D9,0,31,eduroam,12,g,1,802.11bgn,1496095139,1496095439,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,7,0,0,0,0,0,0,0,0,0,iPad,\N,0,0,0,34A39547CFD9,10.50.156.218,-,1,0,0,0,-64.97333333
30182,205,64:BC:0C:82:92:FE,6000,6,eduroam,12,a,2,802.11ac,1496094538,1496095439,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,Linux,\N,80,0,0,64BC0C8292FE,10.50.102.72,-,1,0,6000,0,-88.11288889
30183,205,AC:37:43:A3:B9:E0,92100,23,eduroam,12,a,2,802.11ac,1496094838,1496095439,0,\N,\N,\N,EAP,\N,4,0,0,0,0,0,0,0,0,0,Linux,\N,2456,0,0,AC3743A3B9E0,10.50.52.164,-,1,0,77100,15000,-71.23064327
30184,189,F0:79:60:39:94:FF,893400,28,eduroam,12,a,2,802.11ac,1496092735,1496095439,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,2978,0,0,F079603994FF,10.50.250.173,-,1,0,769500,123900,-63.27465465
30185,201,64:A3:CB:56:35:56,33000600,47,eduroam,12,g,1,802.11bgn,1496091233,1496095439,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,67694,0,0,64A3CB563556,10.50.174.221,-,1,0,4032000,28968600,-48.24753968
30186,205,DC:0B:34:83:F0:B8,970800,24,eduroam,12,a,2,802.11ac,1496091533,1496095739,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,5,0,0,0,0,Android,\N,1991,0,0,DC0B3483F0B8,10.50.54.160,-,1,0,705300,265500,-67.1441247
30187,192,F0:99:BF:18:F0:3D,0,\N,eduroam,12,a,2,802.11ac,1496095439,1496095739,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,0,0,0,F099BF18F03D,10.50.145.123,-,1,0,0,0,\N
30188,193,A8:86:DD:49:20:C7,0,\N,tru,7,g,1,802.11bgn,1496095439,1496095739,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,83,0,0,0,0,,\N,0,0,0,A886DD4920C7,10.20.156.6,-,1,0,0,0,\N
30189,190,E0:5F:45:7A:B6:3F,211500,9,eduroam,12,a,2,802.11ac,1496094838,1496095739,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,2820,0,0,E05F457AB63F,10.50.62.49,-,1,0,147000,64500,-86.63368421
30190,199,F0:79:60:3B:05:FC,914700,37,eduroam,12,a,2,802.11ac,1496087326,1496095739,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,903,0,0,F079603B05FC,10.50.61.226,-,1,0,513900,400800,-58.94000837
30191,199,88:AD:D2:DD:0F:5E,2438100,54,eduroam,12,a,2,802.11ac,1496079814,1496095739,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,Android,\N,1250,0,0,88ADD2DD0F5E,10.50.63.145,-,1,0,1928400,509700,-41.29553459
30192,199,0C:30:21:15:0D:EF,486300,30,eduroam,12,a,2,802.11ac,1496086726,1496095739,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,480,0,0,0C3021150DEF,10.50.253.216,-,1,0,315600,170700,-65.09144444
30193,196,2C:F0:A2:04:9F:D0,600,23,eduroam,12,a,2,802.11ac,1496095139,1496095739,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,1,0,0,0,0,0,0,0,0,0,iPhone,\N,16,0,0,2CF0A2049FD0,10.50.3.79,-,1,0,300,300,-57.07631579
30194,196,B8:09:8A:C6:B6:6B,27126900,37,eduroam,12,a,2,802.11ac,1496023653,1496095739,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,1,0,0,0,0,0,0,0,0,0,OS X,\N,3027,0,0,B8098AC6B66B,10.50.149.232,-,1,0,18678600,8448300,-50.62462163
30195,203,34:BB:1F:BC:10:BA,58200,12,tru,7,a,2,802.11ac,1496089430,1496096040,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,BlackBerry,\N,78,0,0,34BB1FBC10BA,10.20.114.179,-,1,0,30600,27600,-83.82932323
30196,191,F0:99:BF:18:F0:3D,0,\N,eduroam,12,a,2,802.11ac,1496095739,1496096040,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,0,0,0,F099BF18F03D,10.50.145.123,-,1,0,0,0,\N
30197,191,F0:79:60:48:68:DD,12041400,34,eduroam,12,a,2,802.11ac,1496088228,1496096040,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,12844,0,0,F079604868DD,10.50.245.86,-,1,0,1679400,10362000,-61.37525641
30198,190,CC:C3:EA:61:B9:1C,600,44,eduroam,12,g,1,802.11bgn,1496095439,1496096040,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Android,\N,16,0,0,CCC3EA61B91C,\N,-,1,0,600,0,-51.06105263
30199,199,90:60:F1:51:F3:94,2084700,30,eduroam,12,a,2,802.11ac,1496093637,1496096040,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,7942,0,0,9060F151F394,10.50.68.90,-,1,0,1854900,229800,-65.30286634
30200,199,F0:79:60:39:94:FF,0,26,eduroam,12,a,2,802.11ac,1496095439,1496096040,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,0,0,0,F079603994FF,10.50.250.173,-,1,0,0,0,-69.75
30201,205,0C:30:21:15:0D:EF,0,31,eduroam,12,a,2,802.11ac,1496095739,1496096040,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,\N,\N,\N,\N,\N,\N,0,iPhone,\N,0,0,0,0C3021150DEF,10.50.253.216,-,1,0,0,0,-65
30202,197,F0:24:75:7D:9E:2B,4204800,31,eduroam,12,a,2,802.11ac,1496092134,1496096340,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,8625,0,0,F024757D9E2B,10.50.134.84,-,1,0,3439800,765000,-61.99289228
30203,205,A4:E4:B8:AD:DB:CC,0,\N,eduroam,12,a,2,802.11ac,1496096040,1496096340,0,\N,\N,\N,EAP,\N,4,0,0,\N,\N,\N,\N,\N,\N,0,Android,\N,0,0,0,A4E4B8ADDBCC,10.50.26.182,-,1,0,0,0,\N
30204,190,10:02:B5:BC:96:8E,174628800,39,eduroam,12,a,2,802.11ac,1496086425,1496096340,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,155226,0,0,1002B5BC968E,10.50.61.9,-,1,0,157415700,17213100,-55.44718078
30205,205,2C:0E:3D:E4:70:42,0,\N,eduroam,12,g,1,802.11bgn,1496096040,1496096340,0,\N,\N,\N,EAP,\N,4,0,0,0,0,0,0,0,0,0,Android,\N,0,0,0,2C0E3DE47042,10.50.30.46,-,1,0,0,0,\N
30206,205,0C:30:21:15:0D:EF,0,\N,eduroam,12,g,1,802.11bgn,1496096040,1496096340,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,0,0,0,0C3021150DEF,10.50.253.216,-,1,0,0,0,\N
30207,194,D0:25:98:6B:24:7F,20322900,41,eduroam,12,a,2,802.11ac,1496088228,1496096340,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,21678,0,0,D025986B247F,10.50.141.64,-,1,0,17356500,2966400,-49.27968937
30208,196,48:BF:6B:0F:AE:3D,2045400,32,eduroam,12,a,2,802.11ac,1496088228,1496096340,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,1,0,0,0,0,0,0,0,0,0,iPhone,\N,2098,0,0,48BF6B0FAE3D,10.50.66.76,-,1,0,1185900,859500,-54.76612107
30209,196,3C:D0:F8:25:22:E4,3600,\N,eduroam,12,g,1,802.11bgn,1496095739,1496096340,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,1,0,0,0,0,0,0,0,0,0,iPhone,\N,96,0,0,3CD0F82522E4,10.50.204.145,-,1,0,2400,1200,\N
30210,189,F0:24:75:7D:9E:2B,0,\N,eduroam,12,g,1,802.11bgn,1496096340,1496096641,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,\N,\N,\N,\N,\N,\N,0,iPhone,\N,0,0,0,F024757D9E2B,10.50.134.84,-,1,0,0,0,\N
30211,192,F0:99:BF:18:F0:3D,65700,22,eduroam,12,g,1,802.11bgn,1496096040,1496096641,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,1752,0,0,F099BF18F03D,10.50.145.123,-,1,0,39900,25800,-74
30212,191,F0:79:60:48:68:DD,33000,34,eduroam,12,g,1,802.11bgn,1496096040,1496096641,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,880,0,0,F079604868DD,10.50.245.86,-,1,0,18300,14700,-61
30213,191,90:60:F1:52:AD:6D,0,\N,eduroam,12,a,2,802.11ac,1496096340,1496096641,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,0,0,0,9060F152AD6D,10.50.87.20,-,1,0,0,0,\N
30214,201,E0:5F:45:7A:B6:3F,24000,30,eduroam,12,a,2,802.11ac,1496095739,1496096641,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,320,0,0,E05F457AB63F,10.50.62.49,-,1,0,11100,12900,-65.18181818
30215,205,88:AD:D2:DD:0F:5E,38400,33,eduroam,12,g,1,802.11bgn,1496095739,1496096641,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,40,0,0,0,40,0,0,Android,\N,512,0,0,88ADD2DD0F5E,10.50.63.145,-,1,0,15900,22500,-62.72727273
30216,205,F0:79:60:3B:05:FC,7468500,3,eduroam,12,g,1,802.11bgn,1496095739,1496096641,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,199160,0,0,F079603B05FC,10.50.61.226,-,1,0,870900,6597600,-92.54545455
30217,205,88:66:A5:C3:13:C5,0,\N,eduroam,12,a,2,802.11ac,1496096340,1496096641,0,\N,\N,\N,Not Authenticated,\N,4,0,0,\N,\N,\N,\N,\N,\N,0,,\N,0,0,0,8866A5C313C5,\N,-,1,0,0,0,\N
30218,205,8C:F5:A3:9C:CE:8F,0,\N,tru,7,g,1,802.11bgn,1496096340,1496096641,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Android,\N,0,0,0,8CF5A39CCE8F,\N,-,1,0,0,0,\N
30219,205,0C:30:21:15:0D:EF,0,\N,eduroam,12,a,2,802.11ac,1496096340,1496096641,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,0,0,0,0C3021150DEF,10.50.253.216,-,1,0,0,0,\N
30220,196,84:10:0D:18:CC:CC,909600,48,tru,7,g,1,802.11bgn,1496086726,1496096641,0,\N,PAP,\N,MAC (PAP),\N,1,0,0,0,0,0,0,0,0,0,Android,\N,782,0,0,84100D18CCCC,10.20.150.218,-,1,0,636900,272700,-46.86178495
30221,197,2C:0E:3D:75:A4:76,2396100,43,tru,7,a,2,802.11ac,1496090632,1496096941,0,\N,PAP,\N,MAC (PAP),\N,4,0,0,0,0,0,0,0,0,0,Android,\N,3195,0,0,2C0E3D75A476,10.20.195.72,-,1,0,876600,1519500,-49.71513428
30222,193,E0:B5:2D:3A:0B:DE,12600,31,eduroam,12,g,1,802.11bgn,1496094538,1496096941,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,48,0,0,E0B52D3A0BDE,10.50.133.55,-,1,0,3600,9000,-64.39345853
30223,191,AC:5F:3E:3E:FA:C9,19500,36,eduroam,12,a,2,802.11ac,1496096340,1496096941,0,\N,\N,\N,EAP,\N,4,0,0,0,0,0,0,0,0,0,Android,\N,520,0,0,AC5F3E3EFAC9,10.50.38.50,-,1,0,9900,9600,-60
30224,191,B8:53:AC:9A:B4:F5,253200,33,eduroam,12,g,1,802.11bgn,1496094538,1496096941,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,965,0,0,B853AC9AB4F5,10.50.73.82,-,1,0,134700,118500,-61.43298905
30225,199,00:56:CD:3C:4F:FB,2081400,29,eduroam,12,a,2,802.11ac,1496069298,1496096941,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,610,0,0,0056CD3C4FFB,10.50.13.33,-,1,0,1415100,666300,-66.13406296
30226,189,F0:79:60:39:94:FF,182400,23,eduroam,12,a,2,802.11ac,1496096040,1496096941,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,2432,0,0,F079603994FF,10.50.250.173,-,1,0,87600,94800,-72.66666667
